id	logFC	AveExpr	t	P.Value	adj.P.Val	B	Mean_NR	Mean_R
C1QC	0.417159275030905	8.71994368695998	3.62820131343805	0.000419177057997805	0.362247227724253	-0.361655458064035	8.511364	8.928523
IFI44L	0.943108704390468	5.66214355289767	3.62180296097351	0.000428636096905427	0.362247227724253	-0.378468753894182	5.190589	6.133698
HERC5	0.604366510092581	5.50716619857909	3.61625104969904	0.000437006939639967	0.362247227724253	-0.393039419273233	5.204983	5.809349
DDR1	-0.265495321952001	10.0809503381474	-3.61160169482943	0.000444135586029937	0.362247227724253	-0.405228214915207	10.213698	 9.948203
ANKH	-0.338999890811678	9.67551825274168	-3.60459380122784	0.000455088420431846	0.362247227724253	-0.423577478067325	9.845018	9.506018
OAS2	0.629625270258963	6.68634551050213	3.60233660002497	0.000458670258651897	0.362247227724253	-0.429481850077804	6.371533	7.001158
SLC15A3	0.296110154720499	6.83298344650997	3.57492998457154	0.000504339680368029	0.368308513680454	-0.500945138760295	6.684928	6.981039
APOL6	0.298741683576619	7.62361005502175	3.57062211175648	0.000511897244238114	0.368308513680454	-0.512139801364452	7.474239	7.772981
ARHGEF4	-0.221980007529725	4.58636876307203	-3.54718830154085	0.000554915689091262	0.368308513680454	-0.572853622686914	4.697359	4.475379
MX2	0.508915180389604	7.13934148740046	3.5221485915243	0.000604637873528979	0.373878646174852	-0.637386080231853	6.884884	7.393799
EFNA1	-0.284018034685774	9.21642397665106	-3.50052632269525	0.000650922484656926	0.391906724380679	-0.69282534917139	9.358433	9.074415
HCST	0.23113198416661	6.53393307050271	3.43950211971169	0.000800192258969144	0.430596627959286	-0.847851456674795	6.418367	6.649499
CCR5	0.276258390685165	7.01751183368015	3.43556932694941	0.000810839888118206	0.430596627959286	-0.857768989019958	6.879383	7.155641
MX1	0.695666525508118	8.14985156687995	3.42875134616602	0.000829614864248751	0.430596627959286	-0.874941102177282	7.802018	8.497685
SYT17	-0.325486354395725	5.33277640604611	-3.41699984889166	0.00086293706897503	0.430596627959286	-0.904475953383971	5.495520	5.170033
NKG7	0.381259638565384	5.78731120292322	3.39179276517563	0.000938697106100407	0.430596627959286	-0.967558454707206	5.596681	5.977941
DGCR6	0.231162742579167	7.30802618372671	3.3900455523104	0.000944173118226339	0.430596627959286	-0.971917289469236	7.192445	7.423608
IFIT1	0.81131308712504	6.64711454336376	3.3862790951684	0.000956079789079974	0.430596627959286	-0.981307556772154	6.241458	7.052771
PCDHGA10	-0.23621943530487	4.95321353227057	-3.38342811920169	0.000965185871618355	0.430596627959286	-0.988409912244093	5.071323	4.835104
IRF9	0.309336732617266	8.97555072270096	3.37473538286531	0.0009934551550565	0.430596627959286	-1.01003599465458	8.820882	9.130219
RABEP1	0.270817436439787	7.6552635399831	3.36974279369494	0.00101004032096986	0.430596627959286	-1.02243677064956	7.519855	7.790672
CCDC117	0.301596996983338	7.57122741775075	3.36823101418394	0.00101511334363074	0.430596627959286	-1.02618890909377	7.420429	7.722026
RNF213	0.333681475931103	8.30511022032662	3.36787464101527	0.00101631268454921	0.430596627959286	-1.0270732093869	8.138269	8.471951
ARHGAP5-AS1	-0.230920450174169	5.90713101011171	-3.34529408273513	0.00109507090951131	0.431560997807543	-1.0829525991379	6.022591	5.791671
STAT1	0.298548789944387	10.2986527170721	3.32358987729595	0.00117612760664326	0.431560997807543	-1.13638084306396	10.14938	10.44793
IFIT3	0.644097943396543	7.86127355209464	3.30650683119169	0.00124383752759122	0.431560997807543	-1.17823786404868	7.539225	8.183323
IFIT5	0.344349025916948	7.48277079140244	3.28349205103167	0.00134083101386979	0.431560997807543	-1.23435542265699	7.310596	7.654945
HLA-DRB6	0.284033918029444	7.46136479411404	3.27448979845183	0.00138065733767717	0.431560997807543	-1.25622017547108	7.319348	7.603382
CCND2	0.481903693783787	9.87855967517773	3.2709766529015	0.00139649713924999	0.431560997807543	-1.26473983387871	 9.637608	10.119512
OASL	0.35764424566134	6.52691659556942	3.26474853903615	0.00142499567224038	0.431560997807543	-1.27982540693444	6.348094	6.705739
RUNX3	0.425469149726181	6.6533357484701	3.25250993553745	0.00148258487450035	0.434584914040663	-1.3094019049113	6.440601	6.866070
XAF1	0.472682228160471	7.76852460992136	3.24487689452191	0.00151959408729634	0.434584914040663	-1.327802945852	7.532183	8.004866
CXXC4	-0.254127947671852	5.81951143908508	-3.22234580393085	0.00163392310900383	0.45450453583852	-1.38191488425287	5.946575	5.692447
CAPS	-0.22651337646584	6.09232226252201	-3.20896205382092	0.00170557908390746	0.462185716315775	-1.41391338884946	6.205579	5.979066
CXCL11	1.01704265084266	6.05387344754148	3.19299090106932	0.00179491476933631	0.462185716315775	-1.45195640439161	5.545352	6.562395
FCGR1A	0.427636109739567	5.86576211441065	3.14821744891433	0.00206910371748008	0.472736605996731	-1.55778081010834	5.651944	6.079580
CXCL17	-0.333395637273111	5.00866452641798	-3.14164599301856	0.00211247528526953	0.472736605996731	-1.57320997776397	5.175362	4.841967
C1QA	0.389765991607145	8.20221977195753	3.12755587808938	0.00220832991338897	0.472736605996731	-1.60620318122644	8.007337	8.397103
ITGB6	-0.364670292056151	7.47485940136143	-3.12589321461557	0.00221990338976592	0.472736605996731	-1.61008842404705	7.657195	7.292524
CD74	0.400927304946839	11.5605323636784	3.12579348146613	0.00222059939864303	0.472736605996731	-1.61032142241047	11.36007	11.76100
SLC2A5	0.299782639448353	5.41860020065416	3.12349221041299	0.00223671564596413	0.472736605996731	-1.61569599779575	5.268709	5.568492
KRT14	-0.257521215173777	3.5486362172291	-3.11771434193441	0.00227765860869502	0.472736605996731	-1.6291757730083	3.677397	3.419876
SOWAHC	-0.26021425805525	9.1680274390942	-3.10509338166995	0.00236952170452194	0.472736605996731	-1.65854912266439	9.298135	9.037920
CXCL10	0.751334233465502	8.05342637435865	3.10425056630223	0.0023757769398025	0.472736605996731	-1.66050715444478	7.677759	8.429093
CD99L2	0.235460280923412	6.17505849214291	3.10126744097423	0.00239804036399444	0.472736605996731	-1.667434046658	6.057328	6.292789
WARS	0.35314948813938	9.69842992243057	3.09908557148722	0.0024144461716182	0.472736605996731	-1.67249693005804	9.521855	9.875005
GSTT1	0.968431438967156	6.46048617544779	3.0959544633305	0.00243817122722209	0.472736605996731	-1.67975733008926	5.976270	6.944702
MARCH1	0.25643347341002	5.10993368992098	3.08743616312304	0.00250381366749939	0.476651778852684	-1.6994789078642	4.981717	5.238150
TRIM22	0.447427788832044	8.62272054587776	3.07270957762941	0.00262117159240814	0.490913572554539	-1.73346811471894	8.399007	8.846434
CD8A	0.389050667243691	6.42852545217035	3.06646521597336	0.00267245405505326	0.490913572554539	-1.74783966012075	6.234000	6.623051
LOC100996717	-0.297096726148316	7.12360671486743	-3.06530082537281	0.00268211882378239	0.490913572554539	-1.75051685778008	7.272155	6.975058
TIPARP	-0.245761790859692	8.45531149620443	-3.0509880067049	0.00280359047060821	0.506236068270099	-1.78335649367339	8.578192	8.332431
TAP2	0.357363296664469	7.76548621511554	3.0409863432195	0.00289147126534732	0.508876700614472	-1.80622890474988	7.586805	7.944168
IRF1	0.266127168409575	8.63592975775145	3.03117655491937	0.00298013271925663	0.516248818130226	-1.82860196613702	8.502866	8.768993
TPST2	0.253914356631071	7.84759318810553	3.02685132519773	0.00302001648943708	0.516248818130226	-1.83844738523883	7.720636	7.974550
LILRB4	0.288652676743951	5.36523798010095	3.02646342605674	0.00302361736218586	0.516248818130226	-1.83932977995959	5.220912	5.509564
TFEC	0.436036964804866	4.13326902762659	3.01903805510272	0.00309331607886181	0.520382195354996	-1.85620291380354	3.915251	4.351288
ISG15	0.454668601841732	9.09953429948239	2.99834261190769	0.00329547776678165	0.538551684472839	-1.90304824653403	8.872200	9.326869
HABP2	-0.318499495613256	4.29042282501365	-2.99397990087504	0.00333962033027318	0.540289456667854	-1.91288920000964	4.449673	4.131173
CECR5	0.23197726217898	8.30144802404581	2.98798098386406	0.00340120874367053	0.544169614310756	-1.9264014020084	8.185459	8.417437
TYMP	0.27551715066031	7.55060395985071	2.98513948255877	0.00343074514675555	0.544565885122328	-1.93279381250979	7.412845	7.688363
GBP1	0.431563870325965	9.06749134427773	2.97152883200183	0.00357552842490421	0.556355380315506	-1.96334261396338	8.851709	9.283273
SERPINB3	-0.661664833933812	4.22270656157308	-2.96883601450428	0.00360483176791571	0.556355380315506	-1.96937273931555	4.553539	3.891874
SNX10	0.411696626057597	7.18409406913141	2.96540193410135	0.00364252237810839	0.556355380315506	-1.97705615970318	6.978246	7.389942
KCNH8	-0.327284664549703	4.01634176055309	-2.95984216593967	0.00370431328677239	0.556355380315506	-1.98947980259666	4.179984	3.852699
GAA	0.24273815173219	7.22518463635287	2.95761489631487	0.00372933656091482	0.556355380315506	-1.99445129038281	7.103816	7.346554
ZNF256	-0.276999035571501	3.76270128333123	-2.94815637003854	0.00383734520947871	0.559111371538572	-2.01552868698985	3.901201	3.624202
GM2A	0.222848851595989	8.95955017706023	2.94344759651544	0.00389218164127433	0.559111371538572	-2.02600059557936	8.848126	9.070975
RARRES3	0.507946047969434	7.74301522010253	2.9403486565177	0.00392866282849004	0.559111371538572	-2.03288470066187	7.489042	7.996988
FHL2	-0.222289014048842	10.1415451351921	-2.92418431558926	0.00412410021675096	0.567346066921333	-2.06869392383479	10.25269	10.03040
LAMP3	0.457287175924172	6.98793239641731	2.91588045683868	0.00422793564968569	0.567346066921333	-2.08702502858837	6.759289	7.216576
HLA-DQB1	0.353081803398783	11.1528366335058	2.90532381321021	0.00436340618670978	0.573737759458236	-2.11026579657952	10.97630	11.32938
FREM2	-0.442879047483292	3.18514297996833	-2.8951842160342	0.004497264468721	0.584618828294703	-2.13252143568966	3.406583	2.963703
DDX60	0.480860233443733	7.58297232032812	2.88050320902951	0.00469775903749354	0.597881413593124	-2.16462856253712	7.342542	7.823402
CELF2	0.275839983571647	9.44868344456693	2.87616019248419	0.00475862175352882	0.598200588455966	-2.17410019717566	9.310763	9.586603
FYB	0.38591571126312	6.61930060566612	2.86877943076312	0.00486371475668696	0.598263064076564	-2.19016904781136	6.426343	6.812258
AC009237.8	-0.308708548285249	4.87874262534135	-2.85775710245782	0.0050246212425397	0.614168469018266	-2.21410087169392	5.033097	4.724388
PRKAA2	-0.349309526190065	4.53770629121364	-2.85423804614054	0.00507701041266391	0.614168469018266	-2.22172503001354	4.712361	4.363052
SLAMF8	0.428842933573968	6.09135825129429	2.83814820135381	0.00532297099580769	0.627729305269519	-2.25648255971422	5.876937	6.305780
SLC19A2	-0.279557266224738	6.92539665551466	-2.83468942821588	0.00537724692667919	0.627729305269519	-2.26393243532043	7.065175	6.785618
KIF13A	0.259977700503692	8.53626602633518	2.82986326340843	0.00545382595045644	0.630192343032793	-2.27431462452662	8.406277	8.666255
ERAP2	0.755553483521415	7.00817858928427	2.82206560273063	0.00557966356752969	0.632700645535192	-2.29105734571107	6.630402	7.385955
UAP1L1	0.273340289972602	5.68569711749359	2.81792724564008	0.00564751992222862	0.632700645535192	-2.29992701378259	5.549027	5.822367
PARP12	0.246950087982299	8.30313008181122	2.81784156130377	0.00564893281238445	0.632700645535192	-2.30011054226183	8.179655	8.426605
C1QB	0.372006433983433	8.27391977582164	2.81460991686676	0.00570245721354485	0.633332614508216	-2.30702897221973	8.087917	8.459923
SLC17A9	-0.289186727430683	7.44224816036341	-2.80518756360616	0.0058611698887482	0.640519307560139	-2.32716204188783	7.586842	7.297655
APOL3	0.230249817317028	6.3762083848079	2.79588642836487	0.00602178456262676	0.640519307560139	-2.34697954905492	6.261083	6.491333
IFIT2	0.495674083211759	6.6335450073481	2.79454039611109	0.00604535789917504	0.640519307560139	-2.34984281988051	6.385708	6.881382
PTPRF	-0.241706897183315	10.0151229354312	-2.79350517867733	0.00606354509452367	0.640519307560139	-2.35204412557937	10.135976	 9.894269
SERPINB4	-0.570697871389427	2.95838062932782	-2.78419756614224	0.00622932071655934	0.640519307560139	-2.37180467018418	3.243730	2.673032
ARHGAP25	0.277944959776907	6.32086154613402	2.78180542945604	0.00627258858676328	0.640519307560139	-2.37687418370998	6.181889	6.459834
ITGAL	0.328900744668885	5.92514155066767	2.77824728537059	0.00633745347921228	0.640519307560139	-2.38440784505898	5.760691	6.089592
TRMT13	-0.224815602845329	7.1664080020198	-2.77495461789493	0.00639802259103207	0.640519307560139	-2.39137205453879	7.278816	7.054000
GBP5	0.335813392289987	5.95783180875245	2.7669689942801	0.00654711576286264	0.640519307560139	-2.40823277443356	5.789925	6.125739
ST6GALNAC5	0.298471498743027	4.40608882693357	2.76087718648913	0.00666297056490235	0.640519307560139	-2.42106689851248	4.256853	4.555325
TIGIT	0.221739987141624	4.73540141798649	2.75796416302042	0.00671902765918236	0.640519307560139	-2.42719543052627	4.624531	4.846271
AB074162	-0.279926641012549	5.68730826012461	-2.74661898779383	0.00694146398637137	0.645584368065815	-2.45101088350012	5.827272	5.547345
HLA-DRB1	0.304959403211472	11.18540592871	2.74271986482224	0.00701944402491893	0.645760027216789	-2.45917632362201	11.03293	11.33789
ODF3B	0.22812054842479	6.34469651894963	2.73938473569434	0.00708677560054774	0.645760027216789	-2.46615274660531	6.230636	6.458757
ZNF185	-0.352336132941137	6.92246342135721	-2.73121209551891	0.00725425863372434	0.645760027216789	-2.48321739150595	7.098631	6.746295
FAM189A1	-0.263796206887339	4.31880248954482	-2.72481541873557	0.00738784662745418	0.645760027216789	-2.49654315439906	4.450701	4.186904
MIR17	-0.419211741783456	5.5302521078073	-2.72426066935069	0.00739953663197531	0.645760027216789	-2.49769755757	5.739858	5.320646
MSR1	0.267926982244439	4.49020658265292	2.72416114164814	0.0074016357144572	0.645760027216789	-2.49790464785293	4.356243	4.624170
IL2RB	0.280763324307055	7.27627106155364	2.72350305542387	0.0074155286526499	0.645760027216789	-2.49927378355522	7.135889	7.416653
IRF7	0.28069806373095	7.88170122989917	2.71940671249186	0.00750254079274157	0.645760027216789	-2.50778973456339	7.741352	8.022050
TNFRSF1B	0.270724062393161	8.10423325415182	2.70171623583988	0.00788905472336792	0.659666912939228	-2.54443970617092	7.968871	8.239595
TNFSF13B	0.417939817242496	7.38272139226543	2.69968652456315	0.00793453706388668	0.659666912939228	-2.54863151939978	7.173751	7.591691
SPRR3	-0.428192403541789	4.50515543883277	-2.69757299437614	0.00798215020624934	0.659666912939228	-2.55299354425694	4.719252	4.291059
P2RX7	0.39294907541321	4.38337984429083	2.69591294469355	0.00801972889840536	0.659666912939228	-2.55641757956238	4.186905	4.579854
OAS3	0.320050244202889	8.15197483208014	2.69569595091527	0.00802465283942822	0.659666912939228	-2.55686501847866	7.99195	8.31200
BTBD11	-0.355650367431469	4.88831720476147	-2.69401421964883	0.0080629070689669	0.659666912939228	-2.56033167505989	5.066142	4.710492
IGFBP5	0.430439896024991	9.2925164201568	2.69331159534053	0.00807893851444721	0.659666912939228	-2.56177948394572	9.077296	9.507736
NTS	-0.489535278615275	3.66721258462045	-2.69053277513014	0.00814262498697475	0.659666912939228	-2.56750224650952	3.911980	3.422445
CCR2	0.402118523135447	5.24256702565038	2.69039281196387	0.00814584473859165	0.659666912939228	-2.56779035452668	5.041508	5.443626
SLC7A2	-0.354540230852862	5.49578413364735	-2.68936296185244	0.00816957119407285	0.659666912939228	-2.56990985697791	5.673054	5.318514
RP6-99M1.2	-0.320661981661127	3.8944002167497	-2.68854195033	0.00818853111039559	0.659666912939228	-2.57159905231431	4.054731	3.734069
SYNPR	-0.246341949537199	3.06425306957798	-2.6830886500388	0.00831548128855163	0.66520942797473	-2.58280765101731	3.187424	2.941082
PSMB9	0.289034428730545	9.49424561696226	2.67931905104	0.00840427492006033	0.666617074187794	-2.59054408853869	9.349728	9.638763
NLRC5	0.251405518450907	7.59310882621895	2.66877183146794	0.00865729685380568	0.666617074187794	-2.61214032308227	7.467406	7.718812
AIF1	0.250301132372361	8.65999872760379	2.66825023705726	0.00866998665807365	0.666617074187794	-2.61320641126065	8.534848	8.785149
PCDHB16	-0.274821473568247	3.1330180321629	-2.66677503841052	0.00870596774603028	0.666617074187794	-2.61622059538123	3.270429	2.995607
SLC1A4	0.256446936805867	8.15359399822589	2.66194590785002	0.00882470047826124	0.666617074187794	-2.62607755145269	8.025371	8.281817
FCGR1B	0.368377088008503	5.57222990419963	2.66158039118485	0.00883374670408274	0.666617074187794	-2.62682299298105	5.388041	5.756418
SLC44A5	-0.356479425729938	3.44800281416384	-2.65995684824488	0.00887402945660914	0.666617074187794	-2.63013300323785	3.626243	3.269763
S100A2	-0.520074137731203	6.72484567946424	-2.65945241665467	0.00888657901146151	0.666617074187794	-2.63116105998861	6.984883	6.464809
HIST1H2BG	-0.395615664886858	6.10618078604351	-2.65701655103938	0.00894740611903179	0.666617074187794	-2.63612309367308	6.303989	5.908373
HIRA	0.242539241136504	7.96121116280833	2.65566257421439	0.00898137943798038	0.666617074187794	-2.63887953500952	7.839942	8.082481
CD84	0.258797069993706	6.7479581100294	2.65230994337916	0.00906600447232609	0.666617074187794	-2.64569960769	6.618560	6.877357
THNSL2	-0.338968354552296	6.10224070622126	-2.64853495585313	0.00916215250491874	0.666617074187794	-2.65336989938612	6.271725	5.932757
MYO1F	0.261231616809868	6.9840582638191	2.63905347470354	0.00940772004802222	0.666617074187794	-2.67259317337551	6.853442	7.114674
EPHB1	-0.270068372991852	4.73050386561203	-2.6363163762567	0.00947970743730929	0.666617074187794	-2.67813136323965	4.865538	4.595470
DKK1	-0.502009703050573	4.09853544771009	-2.63476146866376	0.00952082364915578	0.666617074187794	-2.68127530466663	4.349540	3.847531
HLA-DMA	0.365328712903569	8.6285393992312	2.63387885746515	0.00954423398628866	0.666617074187794	-2.68305917992202	8.445875	8.811204
GPRC5C	-0.2430789693945	7.46093120325045	-2.63277410189135	0.00957360969554192	0.666617074187794	-2.68529130558447	7.582471	7.339392
CCL5	0.383705185970232	7.95264419462729	2.62987511071326	0.00965108302865188	0.666617074187794	-2.69114475430189	7.760792	8.144497
RP1-39G22.7	-0.25157484815768	6.89498255677739	-2.62805080907142	0.00970012572085756	0.666617074187794	-2.69482538325314	7.020770	6.769195
RNF39	-0.272416570390737	5.83614046200836	-2.61820923315831	0.00996859654981562	0.666617074187794	-2.71464291909777	5.972349	5.699932
DDIT4L	0.265146053599429	3.82103833320953	2.60847740291346	0.0102406444484529	0.666617074187794	-2.73417570835959	3.688465	3.953611
CCR1	0.349055737684741	6.83422027217969	2.60317968599132	0.010391535211549	0.670728792539131	-2.74478208925075	6.659692	7.008748
EPSTI1	0.428289730557276	8.66671802394777	2.60106950383132	0.0104521935959296	0.670728792539131	-2.74900157042795	8.452573	8.880863
SAMSN1	0.493611785509075	6.83334066969215	2.60045088599995	0.0104700364710682	0.670728792539131	-2.75023798070838	6.586535	7.080147
CD38	0.389959988112383	6.33748544674401	2.59957821697458	0.0104952536268634	0.670728792539131	-2.75198171761205	6.142505	6.532465
CCL8	0.583914627781792	5.78178799479487	2.59566943572835	0.0106088765780653	0.671674544871828	-2.7597858336679	5.489831	6.073745
RCSD1	0.357115980525399	6.12532069385989	2.5739750342176	0.0112598710061372	0.683704066665977	-2.80291327105291	5.946763	6.303879
SLC9A3	-0.220986911436678	4.39054197261042	-2.57320606422154	0.0112835912033906	0.683704066665977	-2.80443613168692	4.501035	4.280049
COL28A1	-0.312890657254751	3.67877337107962	-2.57061767756348	0.011363764858058	0.683704066665977	-2.80955921796992	3.835219	3.522328
KLRC4-KLRK1	0.28086800795052	5.69437992752068	2.56635993279792	0.0114967601489904	0.684751184138111	-2.81797656613635	5.553946	5.834814
COL9A3	-0.398490230785782	5.92837516294163	-2.55337031547855	0.0119111896857742	0.69316694743668	-2.84358076548004	6.12762	5.72913
TNIK	-0.446886419211429	6.54058385422954	-2.55257327274807	0.0119370504519451	0.69316694743668	-2.84514812619027	6.764027	6.317141
AFAP1-AS1	-0.483854505268167	4.45824600836384	-2.54824358277493	0.0120784135829595	0.696317298241683	-2.85365482571227	4.700173	4.216319
LAPTM5	0.308567858749893	9.78292062036776	2.54661747438838	0.0121318923897131	0.696317298241683	-2.85684642383973	9.628637	9.937205
SLCO4A1-AS1	-0.288726437613103	6.11497690579537	-2.54547723720634	0.0121695186710065	0.696317298241683	-2.85908332460283	6.259340	5.970614
EFNA5	-0.285162584240945	5.22168348956597	-2.54041869318284	0.0123377092945483	0.701946366876134	-2.86899648732143	5.364265	5.079102
CACNA1D	-0.249940548327542	5.76690189579283	-2.53328991424739	0.0125782717727264	0.701950712013301	-2.88293722991371	5.891872	5.641932
ALYREF	0.271000613813133	8.84883697264537	2.53120688105396	0.012649353634151	0.704147352301075	-2.88700421755977	8.713337	8.984337
LY6E	0.39859263811858	7.86032507843675	2.52153153272344	0.0129842587195032	0.70670416478627	-2.90585610486127	7.661029	8.059621
HLA-DRA	0.35183796419585	11.0525153068818	2.52099942984035	0.0130029053583831	0.70670416478627	-2.90689103404107	10.87660	11.22843
ADIRF	0.505703286982291	8.46499813074075	2.51924533951813	0.0130645444056395	0.70670416478627	-2.91030134124608	8.212146	8.717850
SASH3	0.270637870697991	6.80249620530039	2.51024260797153	0.013385037745841	0.70670416478627	-2.92777155667752	6.667177	6.937815
ZNF165	-0.279238398850957	5.96133216237071	-2.50831928919918	0.0134544123252677	0.70670416478627	-2.93149669731	6.100951	5.821713
KIAA1244	-0.332024147456795	7.76895372392518	-2.50803900654778	0.0134645489998792	0.70670416478627	-2.93203934682499	7.934966	7.602942
SOX30	-0.227585578620543	2.8741603023176	-2.50778036096553	0.01347390921138	0.70670416478627	-2.9325400578057	2.987953	2.760368
CDK14	0.263084101401539	6.21042381753356	2.5052346169915	0.0135663490727592	0.70670416478627	-2.93746592323437	6.078882	6.341966
FCER1G	0.359232933509559	8.12567145107754	2.504072957961	0.0136087188570735	0.70670416478627	-2.93971219893118	7.946055	8.305288
KRT40	-0.270217620614666	3.52119835958512	-2.49685125516293	0.0138747846200657	0.70670416478627	-2.95365602807356	3.656307	3.386090
CD163	0.427388636208198	7.51170817327689	2.49304606029153	0.0140168398963965	0.70670416478627	-2.96098888168441	7.298014	7.725402
PLEK	0.368665800603226	7.62110232924209	2.49174646463499	0.0140656532242799	0.70670416478627	-2.96349102260415	7.436769	7.805435
TRIM69	0.278448981124079	7.82092879221676	2.4885734616472	0.0141854711802376	0.70670416478627	-2.96959523427155	7.681704	7.960153
PTPRC	0.408985815591059	7.81395958142529	2.48624334304679	0.0142740401635386	0.70670416478627	-2.9740735308023	7.609467	8.018452
TNFRSF11B	-0.476578699018649	6.04772774619492	-2.48243900318837	0.0144197068519285	0.70670416478627	-2.98137718937266	6.286017	5.809438
CASP1	0.346108811437153	9.72226254742732	2.48201159997793	0.0144361546087389	0.70670416478627	-2.98219710993698	9.549208	9.895317
LOC389831	0.401971555898742	6.20906796361419	2.48021201719104	0.0145055918405226	0.70670416478627	-2.98564801896628	6.008082	6.410054
TAP1	0.223287885395633	9.23453337808801	2.47782840324783	0.0145980229681777	0.70670416478627	-2.99021546741013	9.122889	9.346177
CRYBB2	0.260128217046888	5.77740307634161	2.47036288185822	0.0148909298459334	0.70670416478627	-3.00449565056554	5.647339	5.907467
CD274	0.362023411392076	5.86905579422209	2.46987846077296	0.0149101158123635	0.70670416478627	-3.0054209421537	5.688044	6.050067
LGALS7	-0.271063367390844	4.16795303339448	-2.46890678027394	0.0149486666451595	0.70670416478627	-3.00727646247448	4.303485	4.032421
FMO1	0.320826761419809	4.68134836979107	2.4675702912147	0.0150018362646203	0.70670416478627	-3.00982756478103	4.520935	4.841762
AC006026.13	-0.303446305794563	4.89991791682296	-2.46658870588341	0.0150409940858495	0.70670416478627	-3.01170044451948	5.051641	4.748195
IFITM1	0.256319596859942	12.0976529323833	2.46543058664111	0.0150873114626644	0.707100980747418	-3.01390930496143	11.96949	12.22581
NPIPB15	-0.328245584056131	7.16044873559544	-2.46152516403579	0.0152444424131656	0.707100980747418	-3.02135127405356	7.324572	6.996326
GGT6	0.43294656458559	7.49715087459684	2.46018379812062	0.0152987465932889	0.707100980747418	-3.02390489898584	7.280678	7.713624
SHE	0.224477311428183	5.82039022969874	2.45973895033468	0.0153167939521221	0.707100980747418	-3.02475150544056	5.708152	5.932629
MGMT	-0.29666835733695	7.54516024235697	-2.45784436157486	0.0153938696003743	0.707100980747418	-3.02835564855626	7.693494	7.396826
RGL1	0.246011935730683	7.38763768613042	2.45130855410883	0.0156624187801364	0.707102876475223	-3.04077004705827	7.264632	7.510644
LINC00116	0.327062478993907	7.36546073360572	2.44470919197799	0.0159378052416081	0.707345893629211	-3.05327541015232	7.201929	7.528992
RP11-465B22.8	-0.224035277337937	7.11665034657544	-2.44396640969229	0.0159690693081147	0.707345893629211	-3.05468106119697	7.228668	7.004633
LIPA	0.221977512157229	9.55463413925264	2.44149056140693	0.0160736735721042	0.707345893629211	-3.05936365088928	9.443645	9.665623
CXCL16	0.265664087811184	7.92341383782592	2.4412286594251	0.0160847744840986	0.707345893629211	-3.05985874155341	7.790582	8.056246
CAMK1D	0.27982300210189	7.5568220754534	2.4397900721416	0.0161458718362736	0.707345893629211	-3.06257735742169	7.416911	7.696734
TAGAP	0.398393555670135	6.46382044331251	2.43672138348261	0.0162768907620679	0.707345893629211	-3.06837175306441	6.264624	6.663017
ATF7IP2	-0.231244999086258	6.25391396340841	-2.43226951287886	0.016468646624957	0.707345893629211	-3.07676639968256	6.369536	6.138291
ZNF423	0.292769646822186	5.99352261801342	2.43159418233444	0.0164979100331837	0.707345893629211	-3.07803864162585	5.847138	6.139907
KRT15	-0.273367543494112	5.0126088538667	-2.43011643486245	0.0165621050988014	0.707345893629211	-3.08082144577304	5.149293	4.875925
